cb1d72b3-6333-11e6-b384-a45e60eb67c5,"{'sister-sister-relationship','southern-u.s.','brother-in-law'}"
cb1d31e3-6333-11e6-95c9-a45e60eb67c5,"{'river','africa','missionary'}"
cb1d0585-6333-11e6-9fbc-a45e60eb67c5,"{'gunslinger','showdown','u.s.-marshal'}"
cb2ab5a8-6333-11e6-a551-a45e60eb67c5,"{'ballet-dancer'}"
cb22201e-6333-11e6-8069-a45e60eb67c5,"{'freibeuter','fairy','magic'}"
cb275aab-6333-11e6-a111-a45e60eb67c5,"{'3d','wax-museum'}"
cb2bfa57-6333-11e6-880b-a45e60eb67c5,"{'dr.-seuss'}"
cb203c17-6333-11e6-b49a-a45e60eb67c5,"{'space-invasion','lasergun','space-marine'}"
cb1d87d4-6333-11e6-a879-a45e60eb67c5,"{'secret-identity','dance','boat'}"
cb2de2a1-6333-11e6-8142-a45e60eb67c5,"{'airplane','radio','survival'}"
cb22688a-6333-11e6-b53e-a45e60eb67c5,"{'water-monster','boat','chase'}"
cb1d3997-6333-11e6-897c-a45e60eb67c5,"{'jealousy','secret','london'}"
cb1d64ab-6333-11e6-8f06-a45e60eb67c5,"{'union','murder','suspense'}"
cb268f1e-6333-11e6-a72e-a45e60eb67c5,"{'alarm','musical','uncle-niece-relationship'}"
cb1ee3f5-6333-11e6-b007-a45e60eb67c5,"{'career','alcoholism','fame'}"
cb1ce23d-6333-11e6-9b5b-a45e60eb67c5,"{'diving','submarine','ocean'}"
cb1cf1fd-6333-11e6-8791-a45e60eb67c5,"{'individual','rebel','southern-u.s.'}"
cb21b840-6333-11e6-8453-a45e60eb67c5,"{'lover-(female)','spaghetti','kiss'}"
cb272e4c-6333-11e6-80cd-a45e60eb67c5,"{'apache','rancher','cattle'}"
cb22aaca-6333-11e6-98c9-a45e60eb67c5,"{'small-town','mord','frauenleiche'}"
cb24d05c-6333-11e6-b218-a45e60eb67c5,"{'based-on-play','musical','frontier'}"
cb1cf273-6333-11e6-ba81-a45e60eb67c5,"{'individual','street-gang','rebel'}"
cb2dad26-6333-11e6-b49c-a45e60eb67c5,"{'small-town','labor-day','picnic'}"
cb1d9557-6333-11e6-a89a-a45e60eb67c5,"{'space-marine','lasergun','monster'}"
cb1d47b0-6333-11e6-bac2-a45e60eb67c5,"{'scotland-yard','marocco','london'}"
cb1fa4d7-6333-11e6-8ced-a45e60eb67c5,"{'egypt','moses','slavery'}"
cb1e28e1-6333-11e6-86c9-a45e60eb67c5,"{'judge','hotel','jealousy'}"
cb1ece78-6333-11e6-b999-a45e60eb67c5,"{'europe','asia','usa'}"
cb2d12c5-6333-11e6-98ca-a45e60eb67c5,"{'exile','indie','princess'}"
cb1d1c35-6333-11e6-836e-a45e60eb67c5,"{'judge','jurors','death-penalty'}"
cb1ff6fd-6333-11e6-a241-a45e60eb67c5,"{'luxury','painter','naples'}"
cb1d940f-6333-11e6-9eec-a45e60eb67c5,"{'japan','resistance','japanese'}"
cb28d0b3-6333-11e6-a528-a45e60eb67c5,"{'ranch','shooting','bear'}"
cb1dfb8a-6333-11e6-b910-a45e60eb67c5,"{'hotel','border','evidence'}"
cb26cf9c-6333-11e6-8cea-a45e60eb67c5,"{'courtesan','champagne','jewelry'}"
cb1d25bd-6333-11e6-8072-a45e60eb67c5,"{'bachelor','sense-of-guilt','san-francisco'}"
cb22f73a-6333-11e6-9863-a45e60eb67c5,"{'hostility','bias','prison'}"
cb25fd4a-6333-11e6-8079-a45e60eb67c5,"{'island','lamp','sinbad'}"
cb2253ae-6333-11e6-a537-a45e60eb67c5,"{'sleep','prince','fairy-tale'}"
cb26314a-6333-11e6-882c-a45e60eb67c5,"{'sheep-dog','dog','magic-spell'}"
cb1d6811-6333-11e6-aa13-a45e60eb67c5,"{'roman','jerusalem','prince'}"
cb233863-6333-11e6-abde-a45e60eb67c5,"{'edinburgh','professor','expedition'}"
cb2b493a-6333-11e6-b25b-a45e60eb67c5,"{'girl','tween-girl','friend'}"
cb1d0426-6333-11e6-b715-a45e60eb67c5,"{'lovesickness','new-york','new-year''s-eve'}"
cb1d3ebd-6333-11e6-bf07-a45e60eb67c5,"{'shower','clerk','hotel'}"
cb2ade7a-6333-11e6-907c-a45e60eb67c5,"{'haunted-house'}"
cb1e7e94-6333-11e6-b2b1-a45e60eb67c5,"{'future','london','inventor'}"
cb1dc405-6333-11e6-a08e-a45e60eb67c5,"{'roman-empire','folter','gladiator'}"
cb1dc38c-6333-11e6-a7c1-a45e60eb67c5,"{'white-man''s-burden','henry-rifle'}"
cb27409e-6333-11e6-bfb6-a45e60eb67c5,"{'tree-house','ship-wreck','island'}"
cb23bc26-6333-11e6-8e83-a45e60eb67c5,"{'puppy','dalmatian','dog'}"
cb27294c-6333-11e6-b661-a45e60eb67c5,"{'hawaii'}"
cb27b254-6333-11e6-86c7-a45e60eb67c5,"{'deception'}"
cb1e8538-6333-11e6-b836-a45e60eb67c5,"{'submarine'}"
cb2c708c-6333-11e6-b565-a45e60eb67c5,"{'jesus-christ','biography'}"
cb1d924c-6333-11e6-a08e-a45e60eb67c5,"{'judge','second-world-war','concentration-camp'}"
cb235cfd-6333-11e6-979c-a45e60eb67c5,"{'gunslinger','legend','to-shoot-dead'}"
cb1dd540-6333-11e6-9fe1-a45e60eb67c5,"{'historical-figure','education','biography'}"
cb2e970c-6333-11e6-bae3-a45e60eb67c5,"{'friendship-between-men','loyalty','modern-society'}"
cb1d8751-6333-11e6-8a6a-a45e60eb67c5,"{'hotel','loss-of-mother','depression'}"
cb1dafca-6333-11e6-95fb-a45e60eb67c5,"{'rebel','usa','prison'}"
cb27f323-6333-11e6-b284-a45e60eb67c5,"{'soldier','s.a.t.','greece'}"
cb1dc76b-6333-11e6-b7dd-a45e60eb67c5,"{'brain-washing','u.s.-president','cold-war'}"
cb238466-6333-11e6-ad9d-a45e60eb67c5,"{'caravan','settler','river'}"
cb1dbd91-6333-11e6-83bd-a45e60eb67c5,"{'jerusalem','cairo','arabian'}"
cb1d4742-6333-11e6-89b1-a45e60eb67c5,"{'pet-shop','seclusion','playground'}"
cb299807-6333-11e6-a911-a45e60eb67c5,"{'small-town','ohio','musical'}"
cb2a68e6-6333-11e6-93b1-a45e60eb67c5,"{'siege','beijing','epic'}"
cb1fe3cf-6333-11e6-a5e0-a45e60eb67c5,"{'historical-figure','ancient-rome','julius-cesar'}"
cb2b791e-6333-11e6-8bc7-a45e60eb67c5,"{'castle','gothic','baron'}"
cb2362d9-6333-11e6-8ed6-a45e60eb67c5,"{'supernatural-powers','alcohol','haunted-house'}"
cb1d6587-6333-11e6-8e44-a45e60eb67c5,"{'terror','venice','london'}"
cb233ad9-6333-11e6-8946-a45e60eb67c5,"{'california','competition','prison'}"
cb2d00cf-6333-11e6-9d41-a45e60eb67c5,"{'dog','bear','cat'}"
cb1dba5e-6333-11e6-a4b8-a45e60eb67c5,"{'bumbling','clouseau','pink-panther'}"
cb205ed1-6333-11e6-8488-a45e60eb67c5,"{'könig-arthur','merlin','ritter'}"
cb1db9e8-6333-11e6-bc36-a45e60eb67c5,"{'bomber-pilot','war-room','cold-war'}"
cb25f39c-6333-11e6-aee1-a45e60eb67c5,"{'england','bishop','king-henry-ii'}"
cb27f168-6333-11e6-94d0-a45e60eb67c5,"{'german','submarine','fish'}"
cb1e0fe1-6333-11e6-a7fd-a45e60eb67c5,"{'unskillfulness','suspicion-of-murder','pink-panther'}"
cb29a0c7-6333-11e6-8b2e-a45e60eb67c5,"{'castle','sacrifice','prince'}"
cb1d738c-6333-11e6-8dd6-a45e60eb67c5,"{'press-conference','culture-clash','adolescence'}"
cb1d3694-6333-11e6-9df3-a45e60eb67c5,"{'clerk','philadelphia','horse-race'}"
cb1d2711-6333-11e6-8bea-a45e60eb67c5,"{'london','bank','dancing'}"
cb1d65f8-6333-11e6-9ed8-a45e60eb67c5,"{'nuclear-radiation','secret-intelligence-service','secret-organization'}"
cb229363-6333-11e6-97d5-a45e60eb67c5,"{'flower-girl','musical','transformation'}"
cb2ce530-6333-11e6-8b88-a45e60eb67c5,"{'europe','german','world-war-two'}"
cb25b102-6333-11e6-b137-a45e60eb67c5,"{'austria','musical','music-competition'}"
cb2c7e42-6333-11e6-918e-a45e60eb67c5,"{'german','nazi','rocket'}"
cb2adb97-6333-11e6-8153-a45e60eb67c5,"{'prisoner-of-war','apache','mexico'}"
cb284ca8-6333-11e6-a8a1-a45e60eb67c5,"{'widower','virginia'}"
cb21b7c7-6333-11e6-91e9-a45e60eb67c5,"{'air-race','eiffel-tower-paris','prize'}"
cb233a6b-6333-11e6-8812-a45e60eb67c5,"{'pie-fight','bering-strait-bridge','musical'}"
cb26f38a-6333-11e6-b095-a45e60eb67c5,"{'submarine','atlantic-ocean','cold-war'}"
cb2e807a-6333-11e6-be56-a45e60eb67c5,"{'warlord'}"
cb283080-6333-11e6-a548-a45e60eb67c5,"{'hostage','map','cat'}"
cb1db1a1-6333-11e6-980e-a45e60eb67c5,"{'loss-of-family','nurse','love-triangle'}"
cb2656ab-6333-11e6-80da-a45e60eb67c5,"{'murder','revenge','texas'}"
cb1d66d1-6333-11e6-ae3d-a45e60eb67c5,"{'paris','fighter-pilot','florida'}"
cb28ba1c-6333-11e6-8db9-a45e60eb67c5,"{'kidnapper','rescue'}"
cb1f73d1-6333-11e6-9ebe-a45e60eb67c5,"{'east-germany','cold-war'}"
cb1eb582-6333-11e6-9cb5-a45e60eb67c5,"{'shark-attack','submarine','batman'}"
cb1e85a8-6333-11e6-8c3c-a45e60eb67c5,"{'submarine','human-body','wound'}"
cb2e8191-6333-11e6-92ef-a45e60eb67c5,"{'desert','revenge','pursuit'}"
cb1da99e-6333-11e6-9f19-a45e60eb67c5,"{'england','pope','death-penalty'}"
cb1ed5ee-6333-11e6-b7a1-a45e60eb67c5,"{'hongkong','usa'}"
cb1d6880-6333-11e6-b6a2-a45e60eb67c5,"{'us-geheimdienst','japan','london'}"
cb29d20a-6333-11e6-bdce-a45e60eb67c5,"{'education','london','teacher'}"
cb1d2f51-6333-11e6-a46a-a45e60eb67c5,"{'ambush','waitress','sheriff'}"
cb207ffa-6333-11e6-b0ab-a45e60eb67c5,"{'affen','snake','urwald'}"
cb1db128-6333-11e6-9b92-a45e60eb67c5,"{'harassment','rebel','prison'}"
cb2b0a57-6333-11e6-b675-a45e60eb67c5,"{'theatrical-producer','adolf-hitler','musical'}"
cb2793e6-6333-11e6-b38e-a45e60eb67c5,"{'murder','true-crime','farmer'}"
cb2640e1-6333-11e6-88fd-a45e60eb67c5,"{'vegetarian','england','snail'}"
cb2cc385-6333-11e6-bfc4-a45e60eb67c5,"{'seduction','college','wedding'}"
cb2e7d45-6333-11e6-8944-a45e60eb67c5,"{'wish','musical','leprechaun'}"
cb1da835-6333-11e6-8baa-a45e60eb67c5,"{'human-evolution','gorilla','bondage'}"
cb1f83c2-6333-11e6-8772-a45e60eb67c5,"{'lovers','lover-(female)','new-love'}"
cb223cca-6333-11e6-b917-a45e60eb67c5,"{'party','film-producer'}"
cb1caee8-6333-11e6-b7d4-a45e60eb67c5,"{'artificial-intelligence','jupiter','moon'}"
cb2e53b5-6333-11e6-b3c5-a45e60eb67c5,"{'russian','british-army','hero'}"
cb2b5602-6333-11e6-9134-a45e60eb67c5,"{'waitress','dancing'}"
cb22cd3d-6333-11e6-84ca-a45e60eb67c5,"{'roomate','apartment','friends'}"
cb2e3db8-6333-11e6-94e7-a45e60eb67c5,"{'outlaw','hangman','brother'}"
cb1d8842-6333-11e6-96ef-a45e60eb67c5,"{'laundry','commercial','contemporary-setting'}"
cb1db217-6333-11e6-8654-a45e60eb67c5,"{'insurance-salesman','boredom','hold-up-robbery'}"
cb28b8fd-6333-11e6-a033-a45e60eb67c5,"{'green-beret','vietnam-war'}"
cb23a235-6333-11e6-8e55-a45e60eb67c5,"{'fab-four','submarine','colours'}"
cb2bd21c-6333-11e6-a6e9-a45e60eb67c5,"{'excitement','cia','cheerleader'}"
cb2da735-6333-11e6-b68e-a45e60eb67c5,"{'black-magic','satanist','supernatural'}"
cb2642ae-6333-11e6-9525-a45e60eb67c5,"{'jewish','marriage','musical'}"
cb2abfa8-6333-11e6-9613-a45e60eb67c5,"{'intelligence-test','experiment','mouse'}"
cb270259-6333-11e6-abca-a45e60eb67c5,"{'orphan-boy','pickpocket','victorian-england'}"
cb29e057-6333-11e6-af73-a45e60eb67c5,"{'escape'}"
cb2a1575-6333-11e6-977b-a45e60eb67c5,"{'detective','boston','double-life'}"
cb1fdffa-6333-11e6-a0ea-a45e60eb67c5,"{'alien-planet','cult-classic','distant-future'}"
cb1db375-6333-11e6-9972-a45e60eb67c5,"{'airport','hotel','san-francisco'}"
cb26ead7-6333-11e6-96e0-a45e60eb67c5,"{'drama','submarine','cold-war'}"
cb279ceb-6333-11e6-8f3e-a45e60eb67c5,"{'king','mistress','king-henry-ii'}"
cb27226e-6333-11e6-9a4b-a45e60eb67c5,"{'rock-musical','musical'}"
cb1d79eb-6333-11e6-8e01-a45e60eb67c5,"{'love','scheidung','marriage-crisis'}"
cb2bc9fd-6333-11e6-afa4-a45e60eb67c5,"{'dangerous','oil','firefighter'}"
cb2281a6-6333-11e6-aac2-a45e60eb67c5,"{'liberation-of-prisoners','second-world-war','germany'}"
cb235feb-6333-11e6-8056-a45e60eb67c5,"{'fantasy','flying-car','phantastic-world'}"
cb2b7df5-6333-11e6-ad5d-a45e60eb67c5,"{'second-world-war','japanese','pilot'}"
cb2ac8a3-6333-11e6-a568-a45e60eb67c5,"{'asteroid','slime','space'}"
cb1d1470-6333-11e6-9d40-a45e60eb67c5,"{'showdown','bounty-hunter','bounty'}"
cb24f94c-6333-11e6-baa5-a45e60eb67c5,"{'sport','car-race','golden-gate-bridge'}"
cb2e7c2e-6333-11e6-a20b-a45e60eb67c5,"{'broken-engagement','celebrity','charity'}"
cb21a397-6333-11e6-9a74-a45e60eb67c5,"{'seventies','lonely-hearts-ad','widow'}"
cb1f4f80-6333-11e6-97bd-a45e60eb67c5,"{'edinburgh','teacher','eccentric'}"
cb1d5a70-6333-11e6-9a65-a45e60eb67c5,"{'marihuana','rebel','adolescence'}"
cb1edec2-6333-11e6-83d9-a45e60eb67c5,"{'frankenstein','hammer-horror'}"
cb1ee547-6333-11e6-a0b5-a45e60eb67c5,"{'drugs'}"
cb21ea70-6333-11e6-9866-a45e60eb67c5,"{'england','robbery','prison'}"
cb1d481e-6333-11e6-aa37-a45e60eb67c5,"{'underdog','bounty-hunter','texas'}"
cb2e5f00-6333-11e6-99df-a45e60eb67c5,"{'dinosaurs','cowboys','stop-motion-animation'}"
cb231500-6333-11e6-806c-a45e60eb67c5,"{'raf','second-world-war','winston-churchill'}"
cb279a57-6333-11e6-8fa8-a45e60eb67c5,"{'bandit','revolution','mexican-revolution'}"
cb2814c5-6333-11e6-b3f9-a45e60eb67c5,"{'mining','prospector'}"
cb2e7b14-6333-11e6-9c25-a45e60eb67c5,"{'forbidden-love','vacation','boarding-school'}"
cb25ecb3-6333-11e6-8daa-a45e60eb67c5,"{'peanuts'}"
cb293ea8-6333-11e6-aff8-a45e60eb67c5,"{'black-humor','music','musical'}"
cb1d68ee-6333-11e6-bc0d-a45e60eb67c5,"{'england','suicide','london'}"
cb337ec0-6333-11e6-90c9-a45e60eb67c5,"{'h.p.-lovecraft','monster'}"
cb2e6040-6333-11e6-8b73-a45e60eb67c5,"{'pennsylvania','coal-mining','miner'}"
cb1ed757-6333-11e6-b7eb-a45e60eb67c5,"{'seventies','usa','students''-movement'}"
cb2e78f0-6333-11e6-af51-a45e60eb67c5,"{'scientist','torture'}"
cb221811-6333-11e6-95f4-a45e60eb67c5,"{'airport','snow-storm','bomb'}"
cb2561a1-6333-11e6-9c77-a45e60eb67c5,"{'aristocrat','bear-attack','ritual'}"
cb2adda8-6333-11e6-a52e-a45e60eb67c5,"{'dracula','vampire','resurrection'}"
cb2b8da1-6333-11e6-b3d6-a45e60eb67c5,"{'british-army','second-world-war','japanese'}"
cb1e22fd-6333-11e6-b07b-a45e60eb67c5,"{'mutant','astronaut','survivor'}"
cb23880a-6333-11e6-8df3-a45e60eb67c5,"{'gunslinger','french','mexico'}"
cb2d1545-6333-11e6-aff0-a45e60eb67c5,"{'hypnosis','musical'}"
cb233d59-6333-11e6-9a37-a45e60eb67c5,"{'armor','second-world-war','gold'}"
cb2e01d4-6333-11e6-afe4-a45e60eb67c5,"{'lgbtqi'}"
cb2d43ae-6333-11e6-a8ed-a45e60eb67c5,"{'quick-draw','billy-the-kid','cattle'}"
cb2a0dba-6333-11e6-8b1c-a45e60eb67c5,"{'class-differences','road-trip','drifter'}"
cb2aa19c-6333-11e6-bbf7-a45e60eb67c5,"{'necronomicon','monster'}"
cb2b8e2e-6333-11e6-ae53-a45e60eb67c5,"{'hammer-horror','daughter','vampire'}"
cb298282-6333-11e6-80e5-a45e60eb67c5,"{'russia','hidden-fortune'}"
cb1f4fe3-6333-11e6-b99c-a45e60eb67c5,"{'sherlock-holmes'}"
cb24ab05-6333-11e6-884b-a45e60eb67c5,"{'ghosts','scrooge'}"
cb2a969c-6333-11e6-a4a7-a45e60eb67c5,"{'boy','toy-car','car'}"
cb2d4f47-6333-11e6-827c-a45e60eb67c5,"{'gun','pub','officer'}"
cb30d670-6333-11e6-bf0d-a45e60eb67c5,"{'friends','london','family'}"
cb227fe6-6333-11e6-96f4-a45e60eb67c5,"{'fight','indian','indianerland'}"
cb205982-6333-11e6-9b5f-a45e60eb67c5,"{'telephone-box','lapsed-catholic','string-ensemble'}"
cb2a0b75-6333-11e6-9904-a45e60eb67c5,"{'traitor','texas','sheriff'}"
cb2572f0-6333-11e6-8c4b-a45e60eb67c5,"{'mutter-tochter-beziehung','dream','tradition'}"
cb2b4ab8-6333-11e6-a68e-a45e60eb67c5,"{'monster','mad-scientist','mutation'}"
cb238fc5-6333-11e6-9480-a45e60eb67c5,"{'denver','bet','san-francisco'}"
cb2a1af8-6333-11e6-b477-a45e60eb67c5,"{'sacrifice','england','satanism'}"
cb2d58ba-6333-11e6-b6a4-a45e60eb67c5,"{'aging','hammer-horror','evil'}"
cb1dfbf5-6333-11e6-a623-a45e60eb67c5,"{'gritty','hitman','british'}"
cb1d5ebd-6333-11e6-9e2f-a45e60eb67c5,"{'drug-addiction','hearing','prison'}"
cb21e4b5-6333-11e6-9815-a45e60eb67c5,"{'epilepsy','biological-weapon','nasa'}"
cb2b8833-6333-11e6-b0e4-a45e60eb67c5,"{'suspense','civil-war','yankee'}"
cb29fcee-6333-11e6-a2af-a45e60eb67c5,"{'soldiers','violence','desert'}"
cb32969c-6333-11e6-b1a3-a45e60eb67c5,"{'musical'}"
cb27078c-6333-11e6-9949-a45e60eb67c5,"{'loss-of-lover','scotland-yard','life-and-death'}"
cb1e2361-6333-11e6-acf6-a45e60eb67c5,"{'spacecraft','human-being','pacifism'}"
cb287e1e-6333-11e6-8f10-a45e60eb67c5,"{'rancher','double-barreled-shotgun','cigar-smoking'}"
cb2c9c87-6333-11e6-8821-a45e60eb67c5,"{'murder','botanist','camping'}"
cb1d2ca8-6333-11e6-a74c-a45e60eb67c5,"{'detective','schauspi','new-york'}"
cb1f7e40-6333-11e6-b6dc-a45e60eb67c5,"{'le-mans','sense-of-guilt','racing-car'}"
cb2ab84f-6333-11e6-8b68-a45e60eb67c5,"{'mining-town'}"
cb1cfc5e-6333-11e6-9df0-a45e60eb67c5,"{'factory-worker','candy','chocolate'}"
cb2f6151-6333-11e6-afc1-a45e60eb67c5,"{'romance','sexuality','artist'}"
cb1d3107-6333-11e6-af23-a45e60eb67c5,"{'ghetto','new-york','black-people'}"
cb2a3f2e-6333-11e6-88e0-a45e60eb67c5,"{'chevrolet','car-mechanic','racing-car'}"
cb2b8245-6333-11e6-bd1c-a45e60eb67c5,"{'inquisition','hysteria','christianity'}"
cb29f2ba-6333-11e6-9a69-a45e60eb67c5,"{'gambling','beer','australia'}"
cb266a4a-6333-11e6-9a2c-a45e60eb67c5,"{'deafness','deaf-mute','amputation'}"
cb264bee-6333-11e6-8f70-a45e60eb67c5,"{'drowning','paranoia','insane-asylum'}"
cb2998e3-6333-11e6-b06e-a45e60eb67c5,"{'high-school-graduation','graduation','new-love'}"
cb2aad0f-6333-11e6-9d41-a45e60eb67c5,"{'castle','hammer-horror','vampire'}"
cb23c807-6333-11e6-903b-a45e60eb67c5,"{'second-world-war','flying','witch'}"
cb1dceba-6333-11e6-8a34-a45e60eb67c5,"{'police-brutality','marseille','night-life'}"
cb2c756e-6333-11e6-8de6-a45e60eb67c5,"{'friends','sexual-confusion'}"
cb25ef00-6333-11e6-bb0e-a45e60eb67c5,"{'obsessed-fan','disc-jockey','stalker'}"
cb2f6e68-6333-11e6-b622-a45e60eb67c5,"{'vampire'}"
cb1ce78f-6333-11e6-b6a6-a45e60eb67c5,"{'adolescence','street-gang','prison'}"
cb1d1628-6333-11e6-8b20-a45e60eb67c5,"{'suicide','life-and-death','depression'}"
cb1d6d30-6333-11e6-9eec-a45e60eb67c5,"{'smuggling','plastic-surgery','extortion'}"
cb1dcad1-6333-11e6-8bf9-a45e60eb67c5,"{'country-life','england','primal-fear'}"
cb2ad159-6333-11e6-85c9-a45e60eb67c5,"{'schizophrenia','delusion','supernatural'}"
cb223b80-6333-11e6-81fe-a45e60eb67c5,"{'entertainer','berlin','cabaret'}"
cb1d8e4f-6333-11e6-ad39-a45e60eb67c5,"{'plants','space-marine','sunlight'}"
cb2d4da3-6333-11e6-8cb9-a45e60eb67c5,"{'santa-claus','crypt-keeper','anthology-film'}"
cb1fa847-6333-11e6-960b-a45e60eb67c5,"{'chaos','san-francisco'}"
cb272f28-6333-11e6-b8f1-a45e60eb67c5,"{'photographer','florida','poison'}"
cb1cf738-6333-11e6-af3b-a45e60eb67c5,"{'loss-of-father','italy','patriarch'}"
cb2af7fa-6333-11e6-82c0-a45e60eb67c5,"{'circus','vampire','forest'}"
cb234317-6333-11e6-96fd-a45e60eb67c5,"{'make-a-match','hallucination'}"
cb2c4742-6333-11e6-b71e-a45e60eb67c5,"{'twin-brothers'}"
cb2a44f5-6333-11e6-832c-a45e60eb67c5,"{'collector','corruption','chase'}"
cb1e23cf-6333-11e6-9ae9-a45e60eb67c5,"{'pet','human-being','circus'}"
cb272c94-6333-11e6-9500-a45e60eb67c5,"{'dr.-phibes','mad-doctor'}"
cb2582f3-6333-11e6-ae1a-a45e60eb67c5,"{'gun-violence','beating beautiful-blonde','mexican'}"
cb22172e-6333-11e6-a084-a45e60eb67c5,"{'wound','wilderness','strangeness'}"
cb289945-6333-11e6-8117-a45e60eb67c5,"{'mob','drug','new-york'}"
cb2b210a-6333-11e6-8bf3-a45e60eb67c5,"{'campy','vampire'}"
cb1fca6b-6333-11e6-972d-a45e60eb67c5,"{'marihuana','disc-jockey','mord'}"
cb238e2b-6333-11e6-944e-a45e60eb67c5,"{'rocky-mountains','loss-of-son','cabin'}"
cb2b36a3-6333-11e6-bccf-a45e60eb67c5,"{'great-britain','country-estate','asylum'}"
cb2bd5e6-6333-11e6-897a-a45e60eb67c5,"{'dracula','hammer-horror','vampire'}"
cb2bbf5c-6333-11e6-982a-a45e60eb67c5,"{'expedition','monk','monster'}"
cb2b6bf5-6333-11e6-b620-a45e60eb67c5,"{'betrayal','loyalty','runaway'}"
cb28f285-6333-11e6-8cbb-a45e60eb67c5,"{'nightclub-owner','racist','withdrawal'}"
cb308a1e-6333-11e6-9408-a45e60eb67c5,"{'boardwalk','jail','monopoly'}"
cb2585ee-6333-11e6-81e1-a45e60eb67c5,"{'america','musical','congress'}"
cb29d687-6333-11e6-865d-a45e60eb67c5,"{'psychiatrist','asylum','insane-asylum'}"
cb27c968-6333-11e6-9acd-a45e60eb67c5,"{'map','hitman','professional-hit'}"
cb1d41c0-6333-11e6-9718-a45e60eb67c5,"{'life-and-death','sea','new-year''s-eve'}"
cb1f7cba-6333-11e6-934f-a45e60eb67c5,"{'on-the-lam'}"
cb23e1e1-6333-11e6-a5b8-a45e60eb67c5,"{'loss-of-father','italy','loss-of-mother'}"
cb2de80f-6333-11e6-9921-a45e60eb67c5,"{'miami-florida','honeymoon','marriage'}"
cb289ea8-6333-11e6-8603-a45e60eb67c5,"{'indie'}"
cb2d3f1c-6333-11e6-9c3b-a45e60eb67c5,"{'midlife-crisis','businessman','failing-marriage'}"
cb29ac63-6333-11e6-9fd8-a45e60eb67c5,"{'gambling','corruption','martial-arts'}"
