be5bdb90-5839-11e6-a324-8531257b399d,cb1d7f11-6333-11e6-8aa4-a45e60eb67c5,,"{'life-and-death','southern-u.s.','civil-war'}","Gone with the Wind",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb30c34c-6333-11e6-963f-a45e60eb67c5,,"{'great-depression','drifter'}","Of Mice and Men",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d7b35-6333-11e6-8914-a45e60eb67c5,,"{'dinosaurier','mouse','dancing'}","Fantasia",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22cf1e-6333-11e6-b65b-a45e60eb67c5,,"{'circus','dream','mother'}","Dumbo",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ee161-6333-11e6-9e93-a45e60eb67c5,,"{'comeback','dancer','song'}","Yankee Doodle Dandy",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1eea82-6333-11e6-88d8-a45e60eb67c5,,"{'wald','loss-of-mother','roe'}","Bambi",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d05f3-6333-11e6-a471-a45e60eb67c5,,"{'spy','love-triangle','corruption'}","Casablanca",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb28cae8-6333-11e6-82ef-a45e60eb67c5,,"{'billy-the-kid','doc-holliday','sheriff'}","The Outlaw",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2ea23a-6333-11e6-82b5-a45e60eb67c5,,"{'jewish','embezzlement','suitor'}","Mr. Skeffington",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2631b8-6333-11e6-8144-a45e60eb67c5,,"","The Three Caballeros",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27a805-6333-11e6-8618-a45e60eb67c5,,"{'philippines'}","Back to Bataan",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1da028-6333-11e6-a420-a45e60eb67c5,,"{'infidelity','passion','housewife'}","Brief Encounter",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb237f17-6333-11e6-b9c6-a45e60eb67c5,,"{'mutter-tochter-beziehung','holiday','santa-claus'}","Miracle on 34th Street",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27f38f-6333-11e6-9106-a45e60eb67c5,,"{'publisher','magazine','clock'}","The Big Clock",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1edde6-6333-11e6-ae46-a45e60eb67c5,,"{'frankenstein','dracula','horror-spoof'}","Abbott and Costello Meet Frankenstein",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22ac4f-6333-11e6-ad02-a45e60eb67c5,,"{'loss-of-parents','ball','mouse'}","Cinderella",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb279dd1-6333-11e6-bcc1-a45e60eb67c5,,"{'scream','jazz-club','doctor'}","D.O.A.",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d73fa-6333-11e6-bb04-a45e60eb67c5,,"{'star','engagement','fan'}","All About Eve",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d9ae3-6333-11e6-950c-a45e60eb67c5,,"{'mental-disease','tennis','perfect-crime'}","Strangers on a Train",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb239cca-6333-11e6-a00e-a45e60eb67c5,,"{'nothing','heart','queen'}","Alice in Wonderland",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb267223-6333-11e6-8f20-a45e60eb67c5,,"{'space-travel','rocket'}","When Worlds Collide",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d947a-6333-11e6-8c47-a45e60eb67c5,,"{'extraterrestrial-technology','spacecraft','u.s.-president'}","The Day the Earth Stood Still",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d72b3-6333-11e6-b384-a45e60eb67c5,,"{'sister-sister-relationship','southern-u.s.','brother-in-law'}","A Streetcar Named Desire",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d31e3-6333-11e6-95c9-a45e60eb67c5,,"{'river','africa','missionary'}","The African Queen",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d0585-6333-11e6-9fbc-a45e60eb67c5,,"{'gunslinger','showdown','u.s.-marshal'}","High Noon",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2ab5a8-6333-11e6-a551-a45e60eb67c5,,"{'ballet-dancer'}","Limelight",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22201e-6333-11e6-8069-a45e60eb67c5,,"{'freibeuter','fairy','magic'}","Peter Pan",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb275aab-6333-11e6-a111-a45e60eb67c5,,"{'3d','wax-museum'}","House of Wax",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2bfa57-6333-11e6-880b-a45e60eb67c5,,"{'dr.-seuss'}","The 5,000 Fingers of Dr. T.",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb203c17-6333-11e6-b49a-a45e60eb67c5,,"{'space-invasion','lasergun','space-marine'}","The War of the Worlds",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d87d4-6333-11e6-a879-a45e60eb67c5,,"{'secret-identity','dance','boat'}","Roman Holiday",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2de2a1-6333-11e6-8142-a45e60eb67c5,,"{'airplane','radio','survival'}","Island in the Sky",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb26f242-6333-11e6-b820-a45e60eb67c5,,"","The Glenn Miller Story",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22688a-6333-11e6-b53e-a45e60eb67c5,,"{'water-monster','boat','chase'}","Creature from the Black Lagoon",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d3997-6333-11e6-897c-a45e60eb67c5,,"{'jealousy','secret','london'}","Dial M for Murder",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d64ab-6333-11e6-8f06-a45e60eb67c5,,"{'union','murder','suspense'}","On the Waterfront",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb268f1e-6333-11e6-a72e-a45e60eb67c5,,"{'alarm','musical','uncle-niece-relationship'}","Seven Brides for Seven Brothers",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ee3f5-6333-11e6-b007-a45e60eb67c5,,"{'career','alcoholism','fame'}","A Star Is Born",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb309f73-6333-11e6-b976-a45e60eb67c5,,"","Carmen Jones",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ce23d-6333-11e6-9b5b-a45e60eb67c5,,"{'diving','submarine','ocean'}","20,000 Leagues Under the Sea",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1cf1fd-6333-11e6-8791-a45e60eb67c5,,"{'individual','rebel','southern-u.s.'}","East of Eden",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb21b840-6333-11e6-8453-a45e60eb67c5,,"{'lover-(female)','spaghetti','kiss'}","Lady and the Tramp",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb272e4c-6333-11e6-80cd-a45e60eb67c5,,"{'apache','rancher','cattle'}","The Man from Laramie",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22aaca-6333-11e6-98c9-a45e60eb67c5,,"{'small-town','mord','frauenleiche'}","The Trouble with Harry",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb24d05c-6333-11e6-b218-a45e60eb67c5,,"{'based-on-play','musical','frontier'}","Oklahoma!",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1cf273-6333-11e6-ba81-a45e60eb67c5,,"{'individual','street-gang','rebel'}","Rebel Without a Cause",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2dad26-6333-11e6-b49c-a45e60eb67c5,,"{'small-town','labor-day','picnic'}","Picnic",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e59ab-6333-11e6-b988-a45e60eb67c5,,"","1984",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d9557-6333-11e6-a89a-a45e60eb67c5,,"{'space-marine','lasergun','monster'}","Forbidden Planet",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d47b0-6333-11e6-bac2-a45e60eb67c5,,"{'scotland-yard','marocco','london'}","The Man Who Knew Too Much",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1fa4d7-6333-11e6-8ced-a45e60eb67c5,,"{'egypt','moses','slavery'}","The Ten Commandments",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e28e1-6333-11e6-86c9-a45e60eb67c5,,"{'judge','hotel','jealousy'}","Giant",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ece78-6333-11e6-b999-a45e60eb67c5,,"{'europe','asia','usa'}","Around the World in Eighty Days",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e8805-6333-11e6-9687-a45e60eb67c5,,"","The Girl Can't Help It",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2d12c5-6333-11e6-98ca-a45e60eb67c5,,"{'exile','indie','princess'}","Anastasia",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d1c35-6333-11e6-836e-a45e60eb67c5,,"{'judge','jurors','death-penalty'}","12 Angry Men",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ff6fd-6333-11e6-a241-a45e60eb67c5,,"{'luxury','painter','naples'}","An Affair to Remember",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d940f-6333-11e6-9eec-a45e60eb67c5,,"{'japan','resistance','japanese'}","The Bridge on the River Kwai",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb28d0b3-6333-11e6-a528-a45e60eb67c5,,"{'ranch','shooting','bear'}","Old Yeller",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dfb8a-6333-11e6-b910-a45e60eb67c5,,"{'hotel','border','evidence'}","Touch of Evil",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb26cf9c-6333-11e6-8cea-a45e60eb67c5,,"{'courtesan','champagne','jewelry'}","Gigi",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d25bd-6333-11e6-8072-a45e60eb67c5,,"{'bachelor','sense-of-guilt','san-francisco'}","Vertigo",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22f73a-6333-11e6-9863-a45e60eb67c5,,"{'hostility','bias','prison'}","The Defiant Ones",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb25fd4a-6333-11e6-8079-a45e60eb67c5,,"{'island','lamp','sinbad'}","The 7th Voyage of Sinbad",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2253ae-6333-11e6-a537-a45e60eb67c5,,"{'sleep','prince','fairy-tale'}","Sleeping Beauty",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb26314a-6333-11e6-882c-a45e60eb67c5,,"{'sheep-dog','dog','magic-spell'}","The Shaggy Dog",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d6811-6333-11e6-aa13-a45e60eb67c5,,"{'roman','jerusalem','prince'}","Ben-Hur",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb233863-6333-11e6-abde-a45e60eb67c5,,"{'edinburgh','professor','expedition'}","Journey to the Center of the Earth",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2b493a-6333-11e6-b25b-a45e60eb67c5,,"{'girl','tween-girl','friend'}","Pollyanna",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d0426-6333-11e6-b715-a45e60eb67c5,,"{'lovesickness','new-york','new-year''s-eve'}","The Apartment",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d3ebd-6333-11e6-bf07-a45e60eb67c5,,"{'shower','clerk','hotel'}","Psycho",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2ade7a-6333-11e6-907c-a45e60eb67c5,,"{'haunted-house'}","13 Ghosts",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e7e94-6333-11e6-b2b1-a45e60eb67c5,,"{'future','london','inventor'}","The Time Machine",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dc405-6333-11e6-a08e-a45e60eb67c5,,"{'roman-empire','folter','gladiator'}","Spartacus",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dc38c-6333-11e6-a7c1-a45e60eb67c5,,"{'white-man''s-burden','henry-rifle'}","The Magnificent Seven",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb276d57-6333-11e6-ad43-a45e60eb67c5,,"","G.I. Blues",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb276c99-6333-11e6-bd22-a45e60eb67c5,,"","Flaming Star",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27409e-6333-11e6-bfb6-a45e60eb67c5,,"{'tree-house','ship-wreck','island'}","Swiss Family Robinson",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb23bc26-6333-11e6-8e83-a45e60eb67c5,,"{'puppy','dalmatian','dog'}","101 Dalmatians",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb270868-6333-11e6-8211-a45e60eb67c5,,"","The Absent-Minded Professor",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27294c-6333-11e6-b661-a45e60eb67c5,,"{'hawaii'}","Blue Hawaii",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27b254-6333-11e6-86c7-a45e60eb67c5,,"{'deception'}","The Parent Trap",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e8538-6333-11e6-b836-a45e60eb67c5,,"{'submarine'}","Voyage to the Bottom of the Sea",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2c708c-6333-11e6-b565-a45e60eb67c5,,"{'jesus-christ','biography'}","King of Kings",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d924c-6333-11e6-a08e-a45e60eb67c5,,"{'judge','second-world-war','concentration-camp'}","Judgment at Nuremberg",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb235cfd-6333-11e6-979c-a45e60eb67c5,,"{'gunslinger','legend','to-shoot-dead'}","The Man Who Shot Liberty Valance",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dd540-6333-11e6-9fe1-a45e60eb67c5,,"{'historical-figure','education','biography'}","The Miracle Worker",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e970c-6333-11e6-bae3-a45e60eb67c5,,"{'friendship-between-men','loyalty','modern-society'}","Lonely Are the Brave",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d8751-6333-11e6-8a6a-a45e60eb67c5,,"{'hotel','loss-of-mother','depression'}","Lolita",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dafca-6333-11e6-95fb-a45e60eb67c5,,"{'rebel','usa','prison'}","Birdman of Alcatraz",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27f323-6333-11e6-b284-a45e60eb67c5,,"{'soldier','s.a.t.','greece'}","The 300 Spartans",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dc76b-6333-11e6-b7dd-a45e60eb67c5,,"{'brain-washing','u.s.-president','cold-war'}","The Manchurian Candidate",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb238466-6333-11e6-ad9d-a45e60eb67c5,,"{'caravan','settler','river'}","How the West Was Won",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dbd91-6333-11e6-83bd-a45e60eb67c5,,"{'jerusalem','cairo','arabian'}","Lawrence of Arabia",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d4742-6333-11e6-89b1-a45e60eb67c5,,"{'pet-shop','seclusion','playground'}","The Birds",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb299807-6333-11e6-a911-a45e60eb67c5,,"{'small-town','ohio','musical'}","Bye Bye Birdie",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2a68e6-6333-11e6-93b1-a45e60eb67c5,,"{'siege','beijing','epic'}","55 Days at Peking",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1fe3cf-6333-11e6-a5e0-a45e60eb67c5,,"{'historical-figure','ancient-rome','julius-cesar'}","Cleopatra",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2b791e-6333-11e6-8bc7-a45e60eb67c5,,"{'castle','gothic','baron'}","The Terror",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2362d9-6333-11e6-8ed6-a45e60eb67c5,,"{'supernatural-powers','alcohol','haunted-house'}","The Haunting",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d6587-6333-11e6-8e44-a45e60eb67c5,,"{'terror','venice','london'}","From Russia With Love",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb233ad9-6333-11e6-8946-a45e60eb67c5,,"{'california','competition','prison'}","It's a Mad, Mad, Mad, Mad World",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2d00cf-6333-11e6-9d41-a45e60eb67c5,,"{'dog','bear','cat'}","The Incredible Journey",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1dba5e-6333-11e6-a4b8-a45e60eb67c5,,"{'bumbling','clouseau','pink-panther'}","The Pink Panther",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb205ed1-6333-11e6-8488-a45e60eb67c5,,"{'könig-arthur','merlin','ritter'}","The Sword in the Stone",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1db9e8-6333-11e6-bc36-a45e60eb67c5,,"{'bomber-pilot','war-room','cold-war'}","Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb25f39c-6333-11e6-aee1-a45e60eb67c5,,"{'england','bishop','king-henry-ii'}","Becket",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb27f168-6333-11e6-94d0-a45e60eb67c5,,"{'german','submarine','fish'}","The Incredible Mr. Limpet",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e0fe1-6333-11e6-a7fd-a45e60eb67c5,,"{'unskillfulness','suspicion-of-murder','pink-panther'}","A Shot in the Dark",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb29a0c7-6333-11e6-8b2e-a45e60eb67c5,,"{'castle','sacrifice','prince'}","The Masque of the Red Death",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d738c-6333-11e6-8dd6-a45e60eb67c5,,"{'press-conference','culture-clash','adolescence'}","A Hard Day's Night",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d3694-6333-11e6-9df3-a45e60eb67c5,,"{'clerk','philadelphia','horse-race'}","Marnie",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d2711-6333-11e6-8bea-a45e60eb67c5,,"{'london','bank','dancing'}","Mary Poppins",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d65f8-6333-11e6-9ed8-a45e60eb67c5,,"{'nuclear-radiation','secret-intelligence-service','secret-organization'}","Goldfinger",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb229363-6333-11e6-97d5-a45e60eb67c5,,"{'flower-girl','musical','transformation'}","My Fair Lady",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2ce530-6333-11e6-8b88-a45e60eb67c5,,"{'europe','german','world-war-two'}","36 Hours",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb25b102-6333-11e6-b137-a45e60eb67c5,,"{'austria','musical','music-competition'}","The Sound of Music",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2c7e42-6333-11e6-918e-a45e60eb67c5,,"{'german','nazi','rocket'}","Operation Crossbow",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2adb97-6333-11e6-8153-a45e60eb67c5,,"{'prisoner-of-war','apache','mexico'}","Major Dundee",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb284ca8-6333-11e6-a8a1-a45e60eb67c5,,"{'widower','virginia'}","Shenandoah",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb21b7c7-6333-11e6-91e9-a45e60eb67c5,,"{'air-race','eiffel-tower-paris','prize'}","Those Magnificent Men in Their Flying Machines or How I Flew from London to Paris in 25 hours 11 minutes",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb233a6b-6333-11e6-8812-a45e60eb67c5,,"{'pie-fight','bering-strait-bridge','musical'}","The Great Race",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb26f38a-6333-11e6-b095-a45e60eb67c5,,"{'submarine','atlantic-ocean','cold-war'}","The Bedford Incident",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e807a-6333-11e6-be56-a45e60eb67c5,,"{'warlord'}","The War Lord",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb283080-6333-11e6-a548-a45e60eb67c5,,"{'hostage','map','cat'}","That Darn Cat!",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1db1a1-6333-11e6-980e-a45e60eb67c5,,"{'loss-of-family','nurse','love-triangle'}","Doctor Zhivago",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2656ab-6333-11e6-80da-a45e60eb67c5,,"{'murder','revenge','texas'}","The Sons of Katie Elder",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d66d1-6333-11e6-ae3d-a45e60eb67c5,,"{'paris','fighter-pilot','florida'}","Thunderball",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb28ba1c-6333-11e6-8db9-a45e60eb67c5,,"{'kidnapper','rescue'}","The Professionals",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1f73d1-6333-11e6-9ebe-a45e60eb67c5,,"{'east-germany','cold-war'}","Torn Curtain",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1eb582-6333-11e6-9cb5-a45e60eb67c5,,"{'shark-attack','submarine','batman'}","Batman",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1e85a8-6333-11e6-8c3c-a45e60eb67c5,,"{'submarine','human-body','wound'}","Fantastic Voyage",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e8191-6333-11e6-92ef-a45e60eb67c5,,"{'desert','revenge','pursuit'}","The Shooting",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1da99e-6333-11e6-9f19-a45e60eb67c5,,"{'england','pope','death-penalty'}","A Man for All Seasons",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1ed5ee-6333-11e6-b7a1-a45e60eb67c5,,"{'hongkong','usa'}","A Countess from Hong Kong",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d6880-6333-11e6-b6a2-a45e60eb67c5,,"{'us-geheimdienst','japan','london'}","You Only Live Twice",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb29d20a-6333-11e6-bdce-a45e60eb67c5,,"{'education','london','teacher'}","To Sir, with Love",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1d2f51-6333-11e6-a46a-a45e60eb67c5,,"{'ambush','waitress','sheriff'}","Bonnie and Clyde",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb207ffa-6333-11e6-b0ab-a45e60eb67c5,,"{'affen','snake','urwald'}","The Jungle Book",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1db128-6333-11e6-9b92-a45e60eb67c5,,"{'harassment','rebel','prison'}","Cool Hand Luke",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2b0a57-6333-11e6-b675-a45e60eb67c5,,"{'theatrical-producer','adolf-hitler','musical'}","The Producers",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2793e6-6333-11e6-b38e-a45e60eb67c5,,"{'murder','true-crime','farmer'}","In Cold Blood",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2640e1-6333-11e6-88fd-a45e60eb67c5,,"{'vegetarian','england','snail'}","Doctor Dolittle",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2cc385-6333-11e6-bfc4-a45e60eb67c5,,"{'seduction','college','wedding'}","The Graduate",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e7d45-6333-11e6-8944-a45e60eb67c5,,"{'wish','musical','leprechaun'}","Finian's Rainbow",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1da835-6333-11e6-8baa-a45e60eb67c5,,"{'human-evolution','gorilla','bondage'}","Planet of the Apes",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1f83c2-6333-11e6-8772-a45e60eb67c5,,"{'lovers','lover-(female)','new-love'}","Romeo and Juliet",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb223cca-6333-11e6-b917-a45e60eb67c5,,"{'party','film-producer'}","The Party",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb1caee8-6333-11e6-b7d4-a45e60eb67c5,,"{'artificial-intelligence','jupiter','moon'}","2001: A Space Odyssey",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e53b5-6333-11e6-b3c5-a45e60eb67c5,,"{'russian','british-army','hero'}","The Charge of the Light Brigade",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2b5602-6333-11e6-9134-a45e60eb67c5,,"{'waitress','dancing'}","Girl in Gold Boots",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb22cd3d-6333-11e6-84ca-a45e60eb67c5,,"{'roomate','apartment','friends'}","The Odd Couple",Movie
be5bdb90-5839-11e6-a324-8531257b399d,cb2e3db8-6333-11e6-94e7-a45e60eb67c5,,"{'outlaw','hangman','brother'}","Bandolero!",Movie
